sourceDomain	sourceId	sourceTerm	certainty	reviewStatus	omopDomainId	omopConceptId	omopConceptName	usedCount
urn:ordercomms:npi-synonym:from-code	CFOOL	CT Foot Lt	0.396977311	1	Measurement	3048998	CT Foot - left	296
urn:ordercomms:npi-synonym:from-code	UHIPL	US Hip Lt	0.367544468	1	Measurement	3020713	US Hip - left	295
urn:ordercomms:npi-synonym:from-code	MSIJS	MRI Pelvis SIJS	0.234358507	1	Measurement	3047388	MRA Pelvis veins	289
urn:ordercomms:npi-synonym:from-code	ULVIR	US Doppler Veins Leg- Insufficiency	0.236237384	1	Measurement	3038373	US.doppler Vein	288
urn:ordercomms:npi-synonym:from-code	CFOOR	CT Foot Rt	0.374456758	1	Measurement	3049568	CT Foot - right	280
urn:ordercomms:npi-synonym:from-code	UPELVD	US Guided Drainage Pelvis	0.337733821	1	Measurement	3005365	US Guidance for drainage of Pelvis	278
urn:ordercomms:npi-synonym:from-code	CANKL	CT Ankle Left	0.481125478	1	Measurement	3048972	CT Ankle - left	268
urn:ordercomms:npi-synonym:from-code	FALLL	Angio  Antegrade Femoral Lt	0.137337814	1	Measurement	3052506	US Femoral vessels	267
urn:ordercomms:npi-synonym:from-code	MSHLR	MRI Shoulder Rt	0.3229968	1	Measurement	3015824	MR Shoulder	264
urn:ordercomms:npi-synonym:from-code	ULAMR	US Doppler artery map lower limb Rt	0.278889745	1	Measurement	3040895	US.doppler Artery	263
urn:ordercomms:npi-synonym:from-code	UABDOD	US Guided drainage abdomen	0.349055445	1	Measurement	3021091	US Guidance for drainage of Abdomen	259
urn:ordercomms:npi-synonym:from-code	XSTER	XR Sternum	0.5	1	Measurement	3007086	XR Sternum Views	257
urn:ordercomms:npi-synonym:from-code	MSHRL	MRI Shoulder Lt	0.3229968	1	Measurement	3015824	MR Shoulder	243
urn:ordercomms:npi-synonym:from-code	ULAML	US Doppler artery map lower limb Lt	0.278889745	1	Measurement	3040895	US.doppler Artery	242
urn:ordercomms:npi-synonym:from-code	MSACM	MRI Spine Sacrum	0.219810502	1	Measurement	3051517	MR Sacrum	239
urn:ordercomms:npi-synonym:from-code	MSHLL	MRI Shoulder Lt	0.3229968	1	Measurement	3015824	MR Shoulder	239
urn:ordercomms:npi-synonym:from-code	CCHESB	CT Chest and Biopsy	0.336675042	1	Measurement	3027941	CT Chest	237
urn:ordercomms:npi-synonym:from-code	MLUSP	MRI Spine lumbar	0.280805048	1	Measurement	3012445	MR Lumbar spine	236
urn:ordercomms:npi-synonym:from-code	ULAMB	US Doppler artery map lower limb Bo	0.278889745	1	Measurement	3040895	US.doppler Artery	236
urn:ordercomms:npi-synonym:from-code	MWRIR	MRI Wrist Rt	0.21826404	1	Measurement	3017838	MR Wrist	233
urn:ordercomms:npi-synonym:from-code	NBKNB	NM Bone Knees	0.354502776	1	Measurement	3016766	NM Bone Views	231
urn:ordercomms:npi-synonym:from-code	UAXIRB	US Guided Core Biopsy Axilla Rt	0.15707277	1	Measurement	21493926	US Axilla	225
urn:ordercomms:npi-synonym:from-code	CMAND	CT Mandible	1	1	Measurement	3050205	CT Mandible	222
urn:ordercomms:npi-synonym:from-code	XTLSP	XR Thoracolumbar spine	0.405911474	1	Measurement	3040484	XR Thoracic and lumbar spine AP	218
urn:ordercomms:npi-synonym:from-code	CABDOC	CT Abdomen with contrast	0.468390467	1	Measurement	21492176	CT Abdomen W contrast IV	217
urn:ordercomms:npi-synonym:from-code	MPELC	MRI Pelvis with Gadolinium	0.147197135	1	Measurement	3021689	MR Pelvis	216
urn:ordercomms:npi-synonym:from-code	IAPORP	Angioplasty Popliteal Right	0.220357045	1	Measurement	3034217	US Popliteal space - right	205
urn:ordercomms:npi-synonym:from-code	FWSEN	Water Soluble Contrast Enema	0.369873962	1	Measurement	3008355	RF Colon Views W water soluble contrast PR	203
urn:ordercomms:npi-synonym:from-code	CSACM	CT Spine Sacral	0.231293885	1	Measurement	3049025	CT Sacrum	201
urn:ordercomms:npi-synonym:from-code	CSKUC	CT Head With Contrast	0.429912287	1	Measurement	3002086	CT Head W contrast IV	200
urn:ordercomms:npi-synonym:from-code	XTMJB	XR Temporo-Mandibular Joints	0.491452372	1	Measurement	3005290	XR Temporomandibular joint Views	198
urn:ordercomms:npi-synonym:from-code	MLSPC	MRI Spine Lumbar/Sacral With Gadoli	0.158374588	1	Measurement	3012445	MR Lumbar spine	197
urn:ordercomms:npi-synonym:from-code	NPTHY	NM Parathyroid (MIBI)	0.385363703	1	Measurement	3039540	NM Parathyroid gland Views	193
urn:ordercomms:npi-synonym:from-code	UIUCD	US Pelvis For IUCD (TA)	0.316869949	1	Measurement	3000777	US Pelvis	191
urn:ordercomms:npi-synonym:from-code	MWRIL	MRI Wrist Lt	0.21826404	1	Measurement	3017838	MR Wrist	189
urn:ordercomms:npi-synonym:from-code	FCSPN	Fluoroscopy Cervical Spine	0.337410844	1	Measurement	3027189	CT Cervical spine	185
urn:ordercomms:npi-synonym:from-code	CKNEL	CT Knee Left	0.459938275	1	Measurement	3047532	CT Knee - left	184
urn:ordercomms:npi-synonym:from-code	MAREV	MRA Renal/Visceral	0.316869949	1	Measurement	3049632	MRA Renal vein	181
urn:ordercomms:npi-synonym:from-code	XPATL	XR Patella Lt	0.490824923	1	Measurement	3016855	XR Patella Views	181
urn:ordercomms:npi-synonym:from-code	UACTR	US Achilles tendon Rt	0.268074945	1	Measurement	3040403	US Tendon	178
urn:ordercomms:npi-synonym:from-code	CABDOB	CT Abdomen and Biopsy	0.384118238	1	Measurement	3032013	CT Abdomen	176
urn:ordercomms:npi-synonym:from-code	IACO3S	Cardiac Angio  Coronary Stent X 3	0.306624755	1	Measurement	21493435	Coronary stent number	175
urn:ordercomms:npi-synonym:from-code	MACTV	MRA Neck	0.396977311	1	Measurement	3052174	MRA Neck vessels	174
urn:ordercomms:npi-synonym:from-code	XPATR	XR Patella Rt	0.490824923	1	Measurement	3016855	XR Patella Views	174
urn:ordercomms:npi-synonym:from-code	XSCJB	XR Sterno-Clavicular Joints	0.524169049	1	Measurement	3051173	XR Sternoclavicular Joint AP	174
urn:ordercomms:npi-synonym:from-code	UULVL	US Doppler Veins Arm Lt	0.333333333	1	Measurement	3038373	US.doppler Vein	172
urn:ordercomms:npi-synonym:from-code	FJSHR	Arthrogram Shoulder Rt	0.422649731	1	Measurement	3008605	RF Shoulder Arthrogram	171
urn:ordercomms:npi-synonym:from-code	UACTL	US Achilles tendon Lt	0.268074945	1	Measurement	3040403	US Tendon	170
urn:ordercomms:npi-synonym:from-code	FNGFT	Naso-Gastric Feeding Tube	0.231293885	1	Measurement	3015853	Nasogastric tube site	169
urn:ordercomms:npi-synonym:from-code	NBHIP	NM Bone Local Pelvis/Hips	0.21826404	1	Measurement	3016766	NM Bone Views	168
urn:ordercomms:npi-synonym:from-code	MJSHR	MRI Arthrogram Shoulder Rt	0.410232175	1	Measurement	3052123	MR Shoulder Arthrogram	167
urn:ordercomms:npi-synonym:from-code	UVMAP	US Vein Mapping	0.367544468	1	Measurement	3042635	US Vein	166
urn:ordercomms:npi-synonym:from-code	FJHIR	Arthrogram Hip Rt	0.338562172	1	Measurement	3008314	RF Hip Arthrogram	162
urn:ordercomms:npi-synonym:from-code	XELBB	XR Elbows	0.422649731	1	Measurement	3018003	XR Elbow Views	162
urn:ordercomms:npi-synonym:from-code	CFACE	CT Facial Bones	1	1	Measurement	3027584	CT Facial bones	161
urn:ordercomms:npi-synonym:from-code	UMAFLB	US Breast FNA Biopsy Lt	0.283401428	1	Measurement	3006495	US Breast - left	161
urn:ordercomms:npi-synonym:from-code	MJHIR	MRI Arthrogram Hip Rt	0.333333333	1	Measurement	3047439	MR Hip Arthrogram	160
urn:ordercomms:npi-synonym:from-code	CKNER	CT Knee Right	0.481125478	1	Measurement	3051127	CT Knee - right	159
urn:ordercomms:npi-synonym:from-code	MLIVC	MRI Liver With Gadolinium	0.12011731	1	Measurement	3050260	MR Liver	159
urn:ordercomms:npi-synonym:from-code	NGFRA	NM Renal Glomerular Filtration Rate	0.404659442	1	Measurement	21493838	NM Kidney Views for glomerular filtration rate	155
urn:ordercomms:npi-synonym:from-code	UNECKB	US Guided Biopsy Neck	0.145149586	1	Measurement	3004062	US Neck	154
urn:ordercomms:npi-synonym:from-code	MBRPX	MRI Brachial Plexus	0.521908556	1	Measurement	3002270	MR Brachial plexus	152
urn:ordercomms:npi-synonym:from-code	MHANR	MRI Hand Rt	0.170843802	1	Measurement	3009406	MR Hand	152
urn:ordercomms:npi-synonym:from-code	UULVR	US Doppler Veins Arm Rt	0.333333333	1	Measurement	3038373	US.doppler Vein	152
urn:ordercomms:npi-synonym:from-code	MABPA	MRI Pancreas	0.3827866	1	Measurement	3047386	MR Pancreas	150
urn:ordercomms:npi-synonym:from-code	NCHEQ	NM Lung Perfusion Scan (Q)	0.391419381	1	Measurement	3045583	NM Lung Perfusion quantitative	148
urn:ordercomms:npi-synonym:from-code	USACM	US Sacrum	1	1	Measurement	3047852	US Sacrum	147
urn:ordercomms:npi-synonym:from-code	XSIJB	XR Sacro-Iliac Joints	0.416125792	1	Measurement	3037074	XR Sacroiliac Joint Views	147
urn:ordercomms:npi-synonym:from-code	CABAOC	CT Aorta abdominal with contrast	0.390928787	1	Measurement	3047759	CT Abdominal Aorta W contrast IV	146
urn:ordercomms:npi-synonym:from-code	MAAOW	MRA Aorta Whole	0.292893219	1	Measurement	3050289	MRA Aortic arch	145
urn:ordercomms:npi-synonym:from-code	CWRIR	CT Wrist Rt	0.4	1	Measurement	3052120	CT Wrist - right	144
urn:ordercomms:npi-synonym:from-code	NGENWO	NM Whole body PET FDG	0.438048513	1	Measurement	3031410	NM Whole body Views	143
urn:ordercomms:npi-synonym:from-code	ULLDR	US Lower Leg Rt	0.304391656	1	Measurement	3014826	US Lower extremity	143
urn:ordercomms:npi-synonym:from-code	XSCPR	XR Scapula Rt	0.490824923	1	Measurement	3014736	XR Scapula Views	142
urn:ordercomms:npi-synonym:from-code	MADRB	MRI Adrenal Both	0.247227347	1	Measurement	3050871	MR Adrenal gland	138
urn:ordercomms:npi-synonym:from-code	MLOLR	MRI Lower Leg Rt	0.349556364	1	Measurement	3035690	MR Lower leg	136
urn:ordercomms:npi-synonym:from-code	ULIVE	US Liver	1	1	Measurement	3001979	US Liver	135
urn:ordercomms:npi-synonym:from-code	ULVMB	US Doppler vein map lower limb Both	0.236237384	1	Measurement	3038373	US.doppler Vein	135
urn:ordercomms:npi-synonym:from-code	UWRIR	US Wrist Rt	0.579915975	1	Measurement	3006679	US Wrist	135
urn:ordercomms:npi-synonym:from-code	CWRIL	CT Wrist Lt	0.422649731	1	Measurement	3048692	CT Wrist - left	133
urn:ordercomms:npi-synonym:from-code	MBRSB	MRI Breast Screening Both	0.152208752	1	Measurement	3018779	MR Breast	129
urn:ordercomms:npi-synonym:from-code	XLOLB	XR Tibia/Fibula (Lower Leg) Both	0.213754607	1	Measurement	3019704	XR Tibia and Fibula Views	129
urn:ordercomms:npi-synonym:from-code	MCSPC	MRI Spine Cervical With Gadolinium	0.230690742	1	Measurement	3009302	MR Cervical spine	124
urn:ordercomms:npi-synonym:from-code	ULLDL	US Lower Leg Lt	0.304391656	1	Measurement	3014826	US Lower extremity	124
urn:ordercomms:npi-synonym:from-code	UPTHY	US Parathyroids	0.539433814	1	Measurement	3051770	US Parathyroid gland	123
urn:ordercomms:npi-synonym:from-code	MLOLL	MRI Lower Leg Lt	0.303689376	1	Measurement	3047502	MR Lower leg - left	122
urn:ordercomms:npi-synonym:from-code	MAAOT	MRA Aorta Thoracic	0.457673855	1	Measurement	3003319	MRA Thoracic Aorta	121
urn:ordercomms:npi-synonym:from-code	UMAFRB	US Breast FNA Biopsy Rt	0.27452375	1	Measurement	3022956	US Breast - right	121
urn:ordercomms:npi-synonym:from-code	MTMJB	MRI Temporomandibular joint Both	0.518187944	1	Measurement	3028675	MR Temporomandibular joint	120
urn:ordercomms:npi-synonym:from-code	UAILB	US Doppler iliac and femoral artery	0.359130056	1	Measurement	3044231	US.doppler Iliac artery	120
urn:ordercomms:npi-synonym:from-code	FJSHL	Arthrogram Shoulder Lt	0.422649731	1	Measurement	3008605	RF Shoulder Arthrogram	120
urn:ordercomms:npi-synonym:from-code	UABDON	US Guided aspiration abdomen	0.200694746	1	Measurement	3014650	US Abdomen	119
urn:ordercomms:npi-synonym:from-code	MJSHL	MRI Arthrogram Shoulder Lt	0.341241877	1	Measurement	3051434	MR Shoulder - left Arthrogram	118
urn:ordercomms:npi-synonym:from-code	CORBB	CT Orbit Both	0.487010824	1	Measurement	3034002	CT Orbit	117
urn:ordercomms:npi-synonym:from-code	MLSPNC	MRI Spine lumbar sacral with contra	0.209430585	1	Measurement	3012445	MR Lumbar spine	113
urn:ordercomms:npi-synonym:from-code	UWRIL	US Wrist Lt	0.422649731	1	Measurement	3009216	US Wrist - left	113
urn:ordercomms:npi-synonym:from-code	XSCPL	XR Scapula Lt	0.490824923	1	Measurement	3014736	XR Scapula Views	112
urn:ordercomms:npi-synonym:from-code	MTMJS	MRI Temporo-Mandibular Joint	0.445299804	1	Measurement	3028675	MR Temporomandibular joint	110
urn:ordercomms:npi-synonym:from-code	FJHIL	Arthrogram Hip Lt	0.338562172	1	Measurement	3008314	RF Hip Arthrogram	110
urn:ordercomms:npi-synonym:from-code	CSHRR	CT Shoulder Rt	0.461184094	1	Measurement	3048319	CT Shoulder - right	108
urn:ordercomms:npi-synonym:from-code	UACHT	US Achilles Tendon	0.307179677	1	Measurement	3040403	US Tendon	105
urn:ordercomms:npi-synonym:from-code	MJHIL	MRI Arthrogram Hip Lt	0.333333333	1	Measurement	3047439	MR Hip Arthrogram	103
urn:ordercomms:npi-synonym:from-code	MALLB	MRA Lower Limbs	0.147197135	1	Measurement	3048036	MRA Veins	98
urn:ordercomms:npi-synonym:from-code	UULAR	US Upper Limb/Arm Arterial Doppler	0.175378875	1	Measurement	3009993	US Upper extremity	97
urn:ordercomms:npi-synonym:from-code	XACJR	XR Acromio-Clavicular Joint Rt	0.5	1	Measurement	3007266	XR Acromioclavicular Joint Views	96
urn:ordercomms:npi-synonym:from-code	XSHRB	XR Shoulder Both	0.461184094	1	Measurement	3007342	XR Shoulder Views	95
urn:ordercomms:npi-synonym:from-code	UULAL	US Upper Limb/Arm Arterial Doppler	0.175378875	1	Measurement	3009993	US Upper extremity	94
urn:ordercomms:npi-synonym:from-code	XACJL	XR Acromio-Clavicular Joint Lt	0.5	1	Measurement	3007266	XR Acromioclavicular Joint Views	94
urn:ordercomms:npi-synonym:from-code	CABDC	CT Abdomen With Contrast	0.468390467	1	Measurement	21492176	CT Abdomen W contrast IV	93
urn:ordercomms:npi-synonym:from-code	MTSPC	MRI Spine Thoracic With Gadolinium	0.230690742	1	Measurement	3014004	MR Thoracic spine	93
urn:ordercomms:npi-synonym:from-code	MWSPC	MRI Whole Spine with Gadolinium	0.11359474	1	Measurement	3048738	MR Whole body	92
urn:ordercomms:npi-synonym:from-code	CBODW	CT Whole Body	1	1	Measurement	3052262	CT Whole body	91
urn:ordercomms:npi-synonym:from-code	CSHRL	CT Shoulder Lt	0.483602221	1	Measurement	3052166	CT Shoulder - left	90
urn:ordercomms:npi-synonym:from-code	CELBL	CT Elbow Left	0.481125478	1	Measurement	3048331	CT Elbow - left	89
urn:ordercomms:npi-synonym:from-code	MBPLX	MRI Spine Brachial Plexus	0.41565129	1	Measurement	3002270	MR Brachial plexus	89
urn:ordercomms:npi-synonym:from-code	IBILIS	Biliary Bile Duct Stent	0.228900399	1	Measurement	3047489	MR Biliary ducts	87
urn:ordercomms:npi-synonym:from-code	UABDUD	US Guided Drainage Upper Abdomen	0.309403825	1	Measurement	3021091	US Guidance for drainage of Abdomen	87
urn:ordercomms:npi-synonym:from-code	MORBBC	MRI Orbit with contrast Both	0.292893219	1	Measurement	3051758	MR Orbit W contrast IV	82
urn:ordercomms:npi-synonym:from-code	UBUTR	US Buttock Rt	0.125525368	1	Measurement	3008991	US Hip	81
urn:ordercomms:npi-synonym:from-code	CTHIR	CT Upper Leg (Thigh) Rt	0.129011659	1	Measurement	3047786	CT Thigh	80
urn:ordercomms:npi-synonym:from-code	MHANL	MRI Hand Lt	0.170843802	1	Measurement	3009406	MR Hand	80
urn:ordercomms:npi-synonym:from-code	CELBR	CT Elbow Right	0.5	1	Measurement	3047598	CT Elbow - right	77
urn:ordercomms:npi-synonym:from-code	UAXIB	US Axilla Both	0.512049964	1	Measurement	21493926	US Axilla	76
urn:ordercomms:npi-synonym:from-code	UDIAL	US Doppler iliac and femoral artery	0.359130056	1	Measurement	3044231	US.doppler Iliac artery	74
urn:ordercomms:npi-synonym:from-code	IBIIXD	Biliary Internal/External Drainage	0.212599213	1	Measurement	3003371	Biliary drain site	73
urn:ordercomms:npi-synonym:from-code	UDIAR	US Doppler iliac and femoral artery	0.359130056	1	Measurement	3044231	US.doppler Iliac artery	73
urn:ordercomms:npi-synonym:from-code	USHRRJ	US Guided injection shoulder Rt	0.209430585	1	Measurement	3016633	US Shoulder	72
urn:ordercomms:npi-synonym:from-code	CSHOR	CT Shoulder Rt	0.461184094	1	Measurement	3048319	CT Shoulder - right	71
urn:ordercomms:npi-synonym:from-code	CORBS	CT Orbits	0.74180111	1	Measurement	3034002	CT Orbit	68
urn:ordercomms:npi-synonym:from-code	NPTHY2	NM Parathyroid (MIBI) Part 2	0.334937828	1	Measurement	3039540	NM Parathyroid gland Views	68
urn:ordercomms:npi-synonym:from-code	ULIVR	US Liver	1	1	Measurement	3001979	US Liver	68
urn:ordercomms:npi-synonym:from-code	NPTHY3	NM Parathyroid (MIBI) Part 3	0.334937828	1	Measurement	3039540	NM Parathyroid gland Views	67
urn:ordercomms:npi-synonym:from-code	MUPAL	MRI Upper Arm Lt	0.303689376	1	Measurement	3047999	MR Upper arm - left	64
urn:ordercomms:npi-synonym:from-code	CLOLL	CT Lower Leg Lt	0.5	1	Measurement	36304934	CT Lower leg - left	63
urn:ordercomms:npi-synonym:from-code	IPACGI	Cardiac Permanent Pacemaker Change	0.347137451	1	Measurement	40761372	Permanent pacemaker insertion	63
urn:ordercomms:npi-synonym:from-code	MELBL	MRI Elbow Left	0.254644008	1	Measurement	3006450	MR Elbow - left	62
urn:ordercomms:npi-synonym:from-code	MELBR	MRI Elbow Right	0.280805048	1	Measurement	3023288	MR Elbow - right	62
urn:ordercomms:npi-synonym:from-code	CTHIL	CT Upper Leg (Thigh) Lt	0.129011659	1	Measurement	3047786	CT Thigh	59
urn:ordercomms:npi-synonym:from-code	FAABA	Angio abdominal aorta	0.430505203	1	Measurement	3050490	CT Abdominal Aorta	58
urn:ordercomms:npi-synonym:from-code	CSHOL	CT Shoulder Lt	0.483602221	1	Measurement	3052166	CT Shoulder - left	57
urn:ordercomms:npi-synonym:from-code	FSGPR	Sialogram Parotid (Fluoro) Rt	0.137337814	1	Measurement	3049906	CT Parotid gland	57
urn:ordercomms:npi-synonym:from-code	IACO4S	Cardiac Angio  Coronary Stent X 4	0.306624755	1	Measurement	21493435	Coronary stent number	56
urn:ordercomms:npi-synonym:from-code	XCALB	XR Calcanei	0.422649731	1	Measurement	3017884	XR Calcaneus Views	56
urn:ordercomms:npi-synonym:from-code	MSINU	MRI Sinuses/Face	0.264019928	1	Measurement	3004678	MR Sinuses	55
urn:ordercomms:npi-synonym:from-code	UPELVN	US Guided Aspiration Pelvis	0.177521679	1	Measurement	3000777	US Pelvis	53
urn:ordercomms:npi-synonym:from-code	CCHAB	CT Chest/Abdo	0.487010824	1	Measurement	3027941	CT Chest	52
urn:ordercomms:npi-synonym:from-code	CLOLR	CT Lower Leg Rt	0.653589838	1	Measurement	3047495	CT Lower leg	52
urn:ordercomms:npi-synonym:from-code	CNECH	CT Neck and thorax	0.308435925	1	Measurement	3047709	CT Neck	52
urn:ordercomms:npi-synonym:from-code	CNCAC	CT Neck/Thorax/Abdomen With Contras	0.21826404	1	Measurement	3050247	CT Neck W contrast IV	51
urn:ordercomms:npi-synonym:from-code	UFNA	US Guided Fine Needle Aspiration	0.40515031	1	Measurement	36304373	Guidance for fine needle aspiration	51
urn:ordercomms:npi-synonym:from-code	CADRB	CT Adrenals	0.470849738	1	Measurement	3047655	CT Adrenal gland	50
urn:ordercomms:npi-synonym:from-code	IANKLJ	Fluoroscopic guided injection ankle	0.19960947	1	Measurement	36305106	Guidance for injection of Ankle	50
urn:ordercomms:npi-synonym:from-code	CHIPL	CT Hip Lt	0.367544468	1	Measurement	3052759	CT Hip - left	49
urn:ordercomms:npi-synonym:from-code	MRLIV	MRI Liver	0.269703257	1	Measurement	3050260	MR Liver	49
urn:ordercomms:npi-synonym:from-code	UWRSR	US Wrist Rt	0.4	1	Measurement	3009048	US Wrist - right	49
urn:ordercomms:npi-synonym:from-code	FSGPL	Sialogram Parotid (Fluoro) Lt	0.137337814	1	Measurement	3049906	CT Parotid gland	48
urn:ordercomms:npi-synonym:from-code	NTHTC	NM Thyroid Scan (Pertechnetate)	0.220357045	1	Measurement	3035446	NM Thyroid gland Views	48
urn:ordercomms:npi-synonym:from-code	UAXILN	US Guided FNA Axilla Lt	0.204177574	1	Measurement	21493926	US Axilla	48
urn:ordercomms:npi-synonym:from-code	MUPAR	MRI Upper Arm Rt	0.292893219	1	Measurement	3050839	MR Upper arm - right	47
urn:ordercomms:npi-synonym:from-code	UULVB	US Doppler Veins Arms	0.358311052	1	Measurement	3038373	US.doppler Vein	46
urn:ordercomms:npi-synonym:from-code	XTHIB	XR Femora (Thighs)	0.183503419	1	Measurement	3010342	XR Femur Views	46
urn:ordercomms:npi-synonym:from-code	CPANC	CT Pancreas With Contrast	0.4795835	1	Measurement	3010679	CT Pancreas W contrast IV	45
urn:ordercomms:npi-synonym:from-code	CPELVB	CT Pelvis and Biopsy	0.361715261	1	Measurement	3014964	CT Pelvis	44
urn:ordercomms:npi-synonym:from-code	UWRSL	US Wrist Lt	0.422649731	1	Measurement	3009216	US Wrist - left	44
urn:ordercomms:npi-synonym:from-code	XTHLS	XR Thoracic and lumbar spine	0.683772234	1	Measurement	3031249	XR Thoracic and lumbar spine Views	43
urn:ordercomms:npi-synonym:from-code	IBILXD	Biliary External Drainage	0.267480126	1	Measurement	3003371	Biliary drain site	42
urn:ordercomms:npi-synonym:from-code	ULVMR	US Doppler vein map lower limb Rt	0.248190588	1	Measurement	3038373	US.doppler Vein	42
urn:ordercomms:npi-synonym:from-code	USHRLJ	US Guided injection shoulder Lt	0.201064538	1	Measurement	3013984	US Shoulder - left	42
urn:ordercomms:npi-synonym:from-code	XPEHR	XR Pelvis and hip right	0.5	1	Measurement	3047511	XR Pelvis and Hip - right Views	40
urn:ordercomms:npi-synonym:from-code	UMAMRI	US Guided marker insertion breast R	0.140875307	1	Measurement	3011756	US Breast	39
urn:ordercomms:npi-synonym:from-code	XPATB	XR Patellae	0.470849738	1	Measurement	3016855	XR Patella Views	37
urn:ordercomms:npi-synonym:from-code	MADRE	MRI Adrenals	0.240445475	1	Measurement	3050871	MR Adrenal gland	35
urn:ordercomms:npi-synonym:from-code	CLSPNT	CT Spine Lumbar Myelogram	0.27452375	1	Measurement	3023673	CT Lumbar spine	34
urn:ordercomms:npi-synonym:from-code	XPEHL	XR Pelvis and hip left	0.490098049	1	Measurement	3051119	XR Pelvis and Hip - left Views	34
urn:ordercomms:npi-synonym:from-code	MORBC	MRI Orbits with Gadolinium	0.116116524	1	Measurement	3047812	MR Orbit	32
urn:ordercomms:npi-synonym:from-code	UABDUN	US Guided Aspiration Upper Abdomen	0.16905103	1	Measurement	3014650	US Abdomen	32
urn:ordercomms:npi-synonym:from-code	ULVML	US Doppler vein map lower limb Lt	0.248190588	1	Measurement	3038373	US.doppler Vein	31
urn:ordercomms:npi-synonym:from-code	CHIPR	CT Hip Rt	0.519615539	1	Measurement	3047946	CT Hip	30
urn:ordercomms:npi-synonym:from-code	FASMA	Angio  Superior Mesenteric Artery	0.340087982	1	Measurement	3051926	MRA Superior mesenteric vessels	30
urn:ordercomms:npi-synonym:from-code	IPACN	Cardiac Permanent Pacemaker Reposit	0.340087982	1	Measurement	40761372	Permanent pacemaker insertion	30
urn:ordercomms:npi-synonym:from-code	UMPDO	US Multiple Pregnancy Dopplers	0.240445475	1	Measurement	21493938	US.doppler for pregnancy	30
urn:ordercomms:npi-synonym:from-code	CCABD	CT Thorax and abdomen	0.257218647	1	Measurement	3032013	CT Abdomen	28
urn:ordercomms:npi-synonym:from-code	CORBC	CT Orbits With Contrast	0.353003361	1	Measurement	3048837	CT Orbit W contrast IV	27
urn:ordercomms:npi-synonym:from-code	MABDOC	MRI Abdomen with contrast	0.331562635	1	Measurement	3050565	MR Abdomen W contrast IV	26
urn:ordercomms:npi-synonym:from-code	UOCVS	US Obstetric Chorionic Villus Sampl	0.35276054	1	Measurement	40771919	US Guidance for chorionic villus sampling	26
urn:ordercomms:npi-synonym:from-code	XFARB	XR Radius/Ulna (Forearms) Both	0.203372493	1	Measurement	3035555	XR Radius and Ulna Views	26
urn:ordercomms:npi-synonym:from-code	XUPAB	XR Humeri (Upper Arms)	0.21826404	1	Measurement	3007996	XR Humerus Views	26
urn:ordercomms:npi-synonym:from-code	XCHAB	XR Chest and abdomen	0.630725527	1	Measurement	3032115	XR Chest and Abdomen Views	25
urn:ordercomms:npi-synonym:from-code	XSALI	XR Salivary Gland Areas	0.523268705	1	Measurement	3041729	XR Salivary gland Views	25
urn:ordercomms:npi-synonym:from-code	CABDOD	CT Abdomen and Drainage	0.352423874	1	Measurement	3032013	CT Abdomen	24
urn:ordercomms:npi-synonym:from-code	UACTB	US Achilles tendon Both	0.247227347	1	Measurement	3040403	US Tendon	24
urn:ordercomms:npi-synonym:from-code	CPANS	CT Pancreas	1	1	Measurement	3013253	CT Pancreas	23
urn:ordercomms:npi-synonym:from-code	FPASC	Cardiac Permanent Pacemaker Check	0.354502776	1	Measurement	40761372	Permanent pacemaker insertion	23
urn:ordercomms:npi-synonym:from-code	UAUMB	US Obstetric doppler umbilical arte	0.360397851	1	Measurement	40771806	US.doppler Umbilical artery Fetal	23
urn:ordercomms:npi-synonym:from-code	CCLAR	CT Clavicle Rt	0.461184094	1	Measurement	36305542	CT Clavicle - right	22
urn:ordercomms:npi-synonym:from-code	CHANR	CT Hand Rt	0.374456758	1	Measurement	3047405	CT Hand - right	22
urn:ordercomms:npi-synonym:from-code	XFANKR	XR Foot and ankle Right	0.233035011	1	Measurement	3021549	XR Foot Views	22
urn:ordercomms:npi-synonym:from-code	XCLAB	XR Clavicles	0.490824923	1	Measurement	3038094	XR Clavicle Views	21
urn:ordercomms:npi-synonym:from-code	XTHIN	XR Thoracic Inlet	0.351114315	1	Measurement	3018634	XR Thoracic spine Views	21
urn:ordercomms:npi-synonym:from-code	UIUCT	US Pelvis For IUCD (TV)	0.316869949	1	Measurement	3000777	US Pelvis	20
urn:ordercomms:npi-synonym:from-code	UUPAR	US Upper arm Rt	0.304391656	1	Measurement	3009993	US Upper extremity	20
urn:ordercomms:npi-synonym:from-code	NBONEO	NM Bone SPECT	0.213204208	1	Measurement	3040854	SPECT Bone	19
urn:ordercomms:npi-synonym:from-code	UUPAL	US Upper arm Lt	0.304391656	1	Measurement	3009993	US Upper extremity	19
urn:ordercomms:npi-synonym:from-code	XFEMB	XR Femur Both	0.4	1	Measurement	3010342	XR Femur Views	18
urn:ordercomms:npi-synonym:from-code	CPANCB	CT Guided Biopsy Pancreas	0.337733821	1	Measurement	3019147	CT Guidance for biopsy of Pancreas	17
urn:ordercomms:npi-synonym:from-code	MVSKU	MRV Cerebral Veins	0.151471863	1	Measurement	3048036	MRA Veins	17
